k0_base,beta_loss_factor,Q_individual,seed,curve_sep_botanical_vs_random,curve_sep_botanical_vs_fractal,curve_sep_botanical_vs_voronoi,finding_holds
0.012,0.1,2.0,55,0.533,0.9514,-0.0862,False
0.012,0.1,2.0,56,0.7189,1.0989,-0.0167,False
0.012,0.1,2.0,57,1.2881,2.0455,0.4381,False
0.012,0.1,2.0,58,0.0092,0.9498,0.8894,False
0.012,0.1,2.0,59,0.245,1.0099,0.5398,False
0.012,0.1,2.0,60,0.761,0.5216,-0.2661,False
0.012,0.1,2.0,61,-0.3791,0.0942,-0.3263,True
0.012,0.1,2.0,62,0.4752,0.95,-0.1351,False
0.012,0.1,2.0,63,0.4363,1.4887,0.1451,False
0.012,0.1,2.0,64,-0.4883,0.163,-0.3688,True
0.012,0.1,2.0,65,0.2272,0.6172,0.1853,False
0.012,0.1,2.0,66,1.3538,1.3977,0.5652,False
0.012,0.1,2.0,67,-0.6826,0.0308,-0.4606,True
0.012,0.1,2.0,68,0.167,0.5278,0.3263,False
0.012,0.1,2.0,69,0.7528,1.1221,0.1007,False
0.012,0.1,2.0,70,-0.3502,0.3454,0.0816,False
0.012,0.1,2.0,71,-0.272,0.4286,0.0654,False
0.012,0.1,3.0,42,0.319,0.5147,0.1364,False
0.012,0.1,3.0,43,0.0257,0.5489,0.1673,False
0.012,0.1,3.0,44,1.477,2.1755,1.2399,False
0.012,0.1,3.0,45,0.4975,0.8849,-0.1083,False
0.012,0.1,3.0,46,0.2831,0.9944,0.1923,False
0.012,0.1,3.0,47,0.39,1.0676,0.2341,False
0.012,0.1,3.0,48,0.274,0.4921,-0.2649,False
0.012,0.1,3.0,49,0.2901,1.0949,0.6346,False
0.012,0.1,3.0,50,0.5248,0.8755,-0.1393,False
0.012,0.1,3.0,51,0.3916,1.3834,0.1883,False
0.012,0.1,3.0,52,0.3263,2.0285,1.8684,False
0.012,0.1,3.0,53,-0.4543,0.3857,-0.2354,True
0.012,0.1,3.0,54,0.1486,0.5169,0.1332,False
0.012,0.1,3.0,55,0.5097,0.9137,-0.0931,False
0.012,0.1,3.0,56,0.7021,1.0669,-0.0171,False
0.012,0.1,3.0,57,1.2529,1.9903,0.4225,False
0.012,0.1,3.0,58,0.0067,0.9204,0.8399,False
0.012,0.1,3.0,59,0.2399,0.9842,0.5147,False
0.012,0.1,3.0,60,0.7126,0.4998,-0.2722,False
0.012,0.1,3.0,61,-0.3728,0.0966,-0.3227,True
0.012,0.1,3.0,62,0.4541,0.9113,-0.14,False
0.012,0.1,3.0,63,0.4246,1.4387,0.1348,False
0.012,0.1,3.0,64,-0.4786,0.1626,-0.3636,True
0.012,0.1,3.0,65,0.2113,0.5913,0.1655,False
0.012,0.1,3.0,66,1.3113,1.3641,0.5503,False
0.012,0.1,3.0,67,-0.6793,0.0227,-0.4605,True
0.012,0.1,3.0,68,0.1582,0.5071,0.2982,False
0.012,0.1,3.0,69,0.7298,1.0878,0.09,False
0.012,0.1,3.0,70,-0.3466,0.3326,0.0626,False
0.012,0.1,3.0,71,-0.2643,0.4257,0.0538,False
0.012,0.2,0.5,42,0.3518,0.5394,0.2036,False
0.012,0.2,0.5,43,0.0421,0.6043,0.2254,False
0.012,0.2,0.5,44,1.6383,2.3631,1.438,False
0.012,0.2,0.5,45,0.4828,0.896,-0.129,False
0.012,0.2,0.5,46,0.3165,1.1251,0.2724,False
0.012,0.2,0.5,47,0.4329,1.162,0.2645,False
0.012,0.2,0.5,48,0.3139,0.5368,-0.2634,False
0.012,0.2,0.5,49,0.3393,1.2372,0.7548,False
0.012,0.2,0.5,50,0.5832,0.9435,-0.1309,False
0.012,0.2,0.5,51,0.4033,1.4612,0.2133,False
0.012,0.2,0.5,52,0.3513,2.2457,2.178,False
0.012,0.2,0.5,53,-0.4666,0.4249,-0.2293,True
0.012,0.2,0.5,54,0.1757,0.557,0.1751,False
0.012,0.2,0.5,55,0.5699,1.0113,-0.0803,False
0.012,0.2,0.5,56,0.7484,1.1606,-0.0123,False
0.012,0.2,0.5,57,1.3454,2.1335,0.4629,False
0.012,0.2,0.5,58,0.0129,1.0003,0.9801,False
0.012,0.2,0.5,59,0.2532,1.0588,0.5875,False
0.012,0.2,0.5,60,0.8533,0.5685,-0.2563,False
0.012,0.2,0.5,61,-0.3916,0.0913,-0.3342,True
0.012,0.2,0.5,62,0.5047,1.0193,-0.1262,False
0.012,0.2,0.5,63,0.4559,1.5811,0.1629,False
0.012,0.2,0.5,64,-0.5051,0.1628,-0.3807,True
0.012,0.2,0.5,65,0.2573,0.6751,0.2251,False
0.012,0.2,0.5,66,1.4245,1.4538,0.5878,False
0.012,0.2,0.5,67,-0.6867,0.0521,-0.4571,True
0.012,0.2,0.5,68,0.1804,0.5572,0.3711,False
0.012,0.2,0.5,69,0.7944,1.1926,0.119,False
0.012,0.2,0.5,70,-0.3542,0.3696,0.1151,False
0.012,0.2,0.5,71,-0.2832,0.4427,0.0898,False
0.012,0.2,0.8,42,0.3481,0.5357,0.1958,False
0.012,0.2,0.8,43,0.0404,0.5982,0.2192,False
0.012,0.2,0.8,44,1.62,2.3399,1.4148,False
0.012,0.2,0.8,45,0.4838,0.8946,-0.1269,False
0.012,0.2,0.8,46,0.313,1.1107,0.2639,False
0.012,0.2,0.8,47,0.4274,1.1499,0.2608,False
0.012,0.2,0.8,48,0.3094,0.5321,-0.2637,False
0.012,0.2,0.8,49,0.3343,1.2226,0.7415,False
0.012,0.2,0.8,50,0.5769,0.9359,-0.1317,False
0.012,0.2,0.8,51,0.4013,1.4502,0.2101,False
0.012,0.2,0.8,52,0.3483,2.2225,2.1422,False
0.012,0.2,0.8,53,-0.4655,0.4198,-0.2303,True
0.012,0.2,0.8,54,0.1728,0.5526,0.17,False
0.012,0.2,0.8,55,0.5628,0.9997,-0.0823,False
0.012,0.2,0.8,56,0.7431,1.1504,-0.0125,False
0.012,0.2,0.8,57,1.3348,2.1168,0.4584,False
0.012,0.2,0.8,58,0.0121,0.9911,0.9636,False
0.012,0.2,0.8,59,0.2516,1.0507,0.5795,False
0.012,0.2,0.8,60,0.8374,0.5617,-0.258,False
0.012,0.2,0.8,61,-0.3898,0.0919,-0.3331,True
0.012,0.2,0.8,62,0.4984,1.0072,-0.1277,False
0.012,0.2,0.8,63,0.4525,1.5656,0.1599,False
0.012,0.2,0.8,64,-0.5024,0.1625,-0.3792,True
0.012,0.2,0.8,65,0.2524,0.6669,0.2189,False
0.012,0.2,0.8,66,1.4112,1.4435,0.5832,False
0.012,0.2,0.8,67,-0.6858,0.0494,-0.4572,True
0.012,0.2,0.8,68,0.1778,0.5509,0.3623,False
0.012,0.2,0.8,69,0.7875,1.182,0.1159,False
0.012,0.2,0.8,70,-0.3532,0.3655,0.1087,False
0.012,0.2,0.8,71,-0.2811,0.4414,0.0859,False
0.012,0.2,1.2,42,0.3432,0.5308,0.1857,False
0.012,0.2,1.2,43,0.0381,0.5903,0.2112,False
0.012,0.2,1.2,44,1.5962,2.3097,1.3848,False
0.012,0.2,1.2,45,0.485,0.8927,-0.1241,False
0.012,0.2,1.2,46,0.3084,1.0919,0.2529,False
0.012,0.2,1.2,47,0.4202,1.1342,0.256,False
0.012,0.2,1.2,48,0.3035,0.5261,-0.2641,False
0.012,0.2,1.2,49,0.3278,1.2034,0.7241,False
0.012,0.2,1.2,50,0.5686,0.926,-0.1327,False
0.012,0.2,1.2,51,0.3986,1.4358,0.206,False
0.012,0.2,1.2,52,0.3443,2.1923,2.0958,False
0.012,0.2,1.2,53,-0.464,0.4133,-0.2316,True
0.012,0.2,1.2,54,0.1691,0.547,0.1634,False
0.012,0.2,1.2,55,0.5536,0.9845,-0.085,False
0.012,0.2,1.2,56,0.7363,1.1371,-0.0128,False
0.012,0.2,1.2,57,1.3209,2.0948,0.4524,False
0.012,0.2,1.2,58,0.0112,0.9791,0.9422,False
0.012,0.2,1.2,59,0.2495,1.0402,0.5691,False
0.012,0.2,1.2,60,0.8168,0.5528,-0.2603,False
0.012,0.2,1.2,61,-0.3874,0.0928,-0.3318,True
0.012,0.2,1.2,62,0.4902,0.9914,-0.1296,False
0.012,0.2,1.2,63,0.448,1.5453,0.156,False
0.012,0.2,1.2,64,-0.4988,0.1621,-0.3773,True
0.012,0.2,1.2,65,0.2459,0.6562,0.2108,False
0.012,0.2,1.2,66,1.3938,1.43,0.5773,False
0.012,0.2,1.2,67,-0.6846,0.0459,-0.4572,True
0.012,0.2,1.2,68,0.1743,0.5428,0.3509,False
0.012,0.2,1.2,69,0.7785,1.1682,0.1117,False
0.012,0.2,1.2,70,-0.3519,0.36,0.1006,False
0.012,0.2,1.2,71,-0.2783,0.4396,0.0809,False
0.012,0.2,2.0,42,0.3339,0.5215,0.1665,False
0.012,0.2,2.0,43,0.0337,0.575,0.1957,False
0.012,0.2,2.0,44,1.5503,2.2515,1.3282,False
0.012,0.2,2.0,45,0.4876,0.8892,-0.1186,False
0.012,0.2,2.0,46,0.2994,1.056,0.2317,False
0.012,0.2,2.0,47,0.4064,1.1042,0.2468,False
0.012,0.2,2.0,48,0.2924,0.5145,-0.2649,False
0.012,0.2,2.0,49,0.3149,1.1663,0.6907,False
0.012,0.2,2.0,50,0.5527,0.9071,-0.1346,False
0.012,0.2,2.0,51,0.3935,1.4083,0.1981,False
0.012,0.2,2.0,52,0.3364,2.1337,2.0078,False
0.012,0.2,2.0,53,-0.4611,0.4009,-0.234,True
0.012,0.2,2.0,54,0.1618,0.5361,0.1509,False
0.012,0.2,2.0,55,0.5355,0.955,-0.0901,False
0.012,0.2,2.0,56,0.723,1.1116,-0.0133,False
0.012,0.2,2.0,57,1.2938,2.0521,0.4406,False
0.012,0.2,2.0,58,0.0093,0.956,0.9016,False
0.012,0.2,2.0,59,0.2455,1.0197,0.549,False
0.012,0.2,2.0,60,0.7775,0.5355,-0.2649,False
0.012,0.2,2.0,61,-0.3826,0.0945,-0.329,True
0.012,0.2,2.0,62,0.4741,0.9609,-0.1333,False
0.012,0.2,2.0,63,0.439,1.5061,0.1482,False
0.012,0.2,2.0,64,-0.4917,0.1614,-0.3735,True
0.012,0.2,2.0,65,0.2334,0.6355,0.1951,False
0.012,0.2,2.0,66,1.3601,1.4038,0.5657,False
0.012,0.2,2.0,67,-0.6821,0.0392,-0.4573,True
0.012,0.2,2.0,68,0.1676,0.527,0.3288,False
0.012,0.2,2.0,69,0.7607,1.1412,0.1036,False
0.012,0.2,2.0,70,-0.3492,0.3497,0.085,False
0.012,0.2,2.0,71,-0.2728,0.4365,0.0715,False
0.012,0.2,3.0,42,0.3229,0.5105,0.144,False
0.012,0.2,3.0,43,0.0283,0.5569,0.1777,False
0.012,0.2,3.0,44,1.4962,2.1827,1.2635,False
0.012,0.2,3.0,45,0.4911,0.8854,-0.1118,False
0.012,0.2,3.0,46,0.2887,1.0139,0.2067,False
0.012,0.2,3.0,47,0.3902,1.0694,0.236,False
0.012,0.2,3.0,48,0.2794,0.501,-0.2657,False
0.012,0.2,3.0,49,0.2993,1.1222,0.6515,False
0.012,0.2,3.0,50,0.5339,0.8848,-0.1368,False
0.012,0.2,3.0,51,0.3875,1.376,0.1888,False
0.012,0.2,3.0,52,0.3267,2.0638,1.9063,False
0.012,0.2,3.0,53,-0.4574,0.3866,-0.2367,True
0.012,0.2,3.0,54,0.1532,0.5232,0.1364,False
0.012,0.2,3.0,55,0.5138,0.9199,-0.0964,False
0.012,0.2,3.0,56,0.7073,1.0816,-0.0139,False
0.012,0.2,3.0,57,1.2611,2.0009,0.4262,False
0.012,0.2,3.0,58,0.007,0.9285,0.8547,False
0.012,0.2,3.0,59,0.2406,0.9953,0.5254,False
0.012,0.2,3.0,60,0.7317,0.5149,-0.2705,False
0.012,0.2,3.0,61,-0.3768,0.0966,-0.3257,True
0.012,0.2,3.0,62,0.4548,0.9247,-0.1378,False
0.012,0.2,3.0,63,0.4282,1.4593,0.1388,False
0.012,0.2,3.0,64,-0.4829,0.1607,-0.3687,True
0.012,0.2,3.0,65,0.2185,0.6108,0.1764,False
0.012,0.2,3.0,66,1.3202,1.3725,0.5517,False
0.012,0.2,3.0,67,-0.6791,0.0314,-0.4574,True
0.012,0.2,3.0,68,0.1595,0.508,0.3028,False
0.012,0.2,3.0,69,0.7394,1.109,0.0937,False
0.012,0.2,3.0,70,-0.3459,0.3376,0.0672,False
0.012,0.2,3.0,71,-0.2658,0.4333,0.0605,False
0.012,0.25,0.5,42,0.3529,0.5358,0.2055,False
0.012,0.25,0.5,43,0.0428,0.6068,0.2293,False
0.012,0.25,0.5,44,1.6427,2.3584,1.4449,False
0.012,0.25,0.5,45,0.4798,0.896,-0.1299,False
0.012,0.25,0.5,46,0.3186,1.1317,0.2782,False
0.012,0.25,0.5,47,0.4304,1.158,0.2641,False
0.012,0.25,0.5,48,0.3154,0.5403,-0.2641,False
0.012,0.25,0.5,49,0.3427,1.2482,0.76,False
0.012,0.25,0.5,50,0.5864,0.9461,-0.1297,False
0.012,0.25,0.5,51,0.4002,1.4523,0.2124,False
0.012,0.25,0.5,52,0.3503,2.2574,2.1894,False
0.012,0.25,0.5,53,-0.4679,0.4239,-0.2303,True
0.012,0.25,0.5,54,0.1773,0.5593,0.1753,False
0.012,0.25,0.5,55,0.5697,1.0107,-0.083,False
0.012,0.25,0.5,56,0.7495,1.1654,-0.0104,False
0.012,0.25,0.5,57,1.3461,2.1332,0.4632,False
0.012,0.25,0.5,58,0.0128,1.0017,0.9838,False
0.012,0.25,0.5,59,0.2532,1.0627,0.591,False
0.012,0.25,0.5,60,0.8593,0.575,-0.256,False
0.012,0.25,0.5,61,-0.3931,0.0917,-0.3354,True
0.012,0.25,0.5,62,0.5025,1.0227,-0.1256,False
0.012,0.25,0.5,63,0.4566,1.5873,0.1639,False
0.012,0.25,0.5,64,-0.5062,0.1621,-0.3827,True
0.012,0.25,0.5,65,0.2596,0.6837,0.2293,False
0.012,0.25,0.5,66,1.4254,1.4549,0.5871,False
0.012,0.25,0.5,67,-0.6863,0.0562,-0.4553,True
0.012,0.25,0.5,68,0.1801,0.5551,0.3705,False
0.012,0.25,0.5,69,0.7972,1.201,0.1198,False
0.012,0.25,0.5,70,-0.3534,0.3712,0.1157,False
0.012,0.25,0.5,71,-0.283,0.4472,0.0923,False
0.012,0.25,0.8,42,0.3493,0.5322,0.198,False
0.012,0.25,0.8,43,0.0411,0.6009,0.2233,False
0.012,0.25,0.8,44,1.6252,2.3363,1.4225,False
0.012,0.25,0.8,45,0.4806,0.8946,-0.1279,False
0.012,0.25,0.8,46,0.3152,1.1178,0.27,False
0.012,0.25,0.8,47,0.4252,1.1465,0.2606,False
0.012,0.25,0.8,48,0.3111,0.5358,-0.2644,False
0.012,0.25,0.8,49,0.3379,1.2341,0.7471,False
0.012,0.25,0.8,50,0.5803,0.9388,-0.1305,False
0.012,0.25,0.8,51,0.3983,1.4419,0.2094,False
0.012,0.25,0.8,52,0.3474,2.2352,2.1547,False
0.012,0.25,0.8,53,-0.4668,0.4191,-0.2312,True
0.012,0.25,0.8,54,0.1746,0.5551,0.1704,False
0.012,0.25,0.8,55,0.563,0.9995,-0.0849,False
0.012,0.25,0.8,56,0.7445,1.1556,-0.0106,False
0.012,0.25,0.8,57,1.3359,2.1172,0.4588,False
0.012,0.25,0.8,58,0.0121,0.9929,0.9679,False
0.012,0.25,0.8,59,0.2517,1.0549,0.5833,False
0.012,0.25,0.8,60,0.844,0.5684,-0.2577,False
0.012,0.25,0.8,61,-0.3913,0.0923,-0.3344,True
0.012,0.25,0.8,62,0.4965,1.0111,-0.1269,False
0.012,0.25,0.8,63,0.4533,1.5724,0.1611,False
0.012,0.25,0.8,64,-0.5036,0.1618,-0.3813,True
0.012,0.25,0.8,65,0.2549,0.6758,0.2233,False
0.012,0.25,0.8,66,1.4125,1.445,0.5827,False
0.012,0.25,0.8,67,-0.6854,0.0536,-0.4553,True
0.012,0.25,0.8,68,0.1776,0.5492,0.3621,False
0.012,0.25,0.8,69,0.7906,1.1908,0.1168,False
0.012,0.25,0.8,70,-0.3524,0.3672,0.1096,False
0.012,0.25,0.8,71,-0.281,0.4458,0.0886,False
0.012,0.25,1.2,42,0.3446,0.5276,0.1883,False
0.012,0.25,1.2,43,0.039,0.5933,0.2156,False
0.012,0.25,1.2,44,1.6023,2.3074,1.3936,False
0.012,0.25,1.2,45,0.4819,0.8928,-0.1253,False
0.012,0.25,1.2,46,0.3108,1.0997,0.2593,False
0.012,0.25,1.2,47,0.4184,1.1316,0.256,False
0.012,0.25,1.2,48,0.3054,0.53,-0.2647,False
0.012,0.25,1.2,49,0.3316,1.2155,0.7304,False
0.012,0.25,1.2,50,0.5723,0.9293,-0.1315,False
0.012,0.25,1.2,51,0.3958,1.4283,0.2055,False
0.012,0.25,1.2,52,0.3436,2.2061,2.1099,False
0.012,0.25,1.2,53,-0.4654,0.4128,-0.2324,True
0.012,0.25,1.2,54,0.1709,0.5496,0.1641,False
0.012,0.25,1.2,55,0.5541,0.9849,-0.0874,False
0.012,0.25,1.2,56,0.7379,1.1429,-0.011,False
0.012,0.25,1.2,57,1.3226,2.0961,0.4531,False
0.012,0.25,1.2,58,0.0112,0.9814,0.9472,False
0.012,0.25,1.2,59,0.2496,1.0447,0.5733,False
0.012,0.25,1.2,60,0.8241,0.5598,-0.26,False
0.012,0.25,1.2,61,-0.389,0.0931,-0.3331,True
0.012,0.25,1.2,62,0.4887,0.9959,-0.1287,False
0.012,0.25,1.2,63,0.449,1.5529,0.1573,False
0.012,0.25,1.2,64,-0.5002,0.1613,-0.3795,True
0.012,0.25,1.2,65,0.2487,0.6654,0.2154,False
0.012,0.25,1.2,66,1.3957,1.432,0.577,False
0.012,0.25,1.2,67,-0.6842,0.0502,-0.4554,True
0.012,0.25,1.2,68,0.1743,0.5414,0.3511,False
0.012,0.25,1.2,69,0.7819,1.1775,0.1128,False
0.012,0.25,1.2,70,-0.3512,0.362,0.1017,False
0.012,0.25,1.2,71,-0.2784,0.444,0.0838,False
0.012,0.25,2.0,42,0.3356,0.5186,0.1697,False
0.012,0.25,2.0,43,0.0347,0.5785,0.2007,False
0.012,0.25,2.0,44,1.5582,2.2517,1.3387,False
0.012,0.25,2.0,45,0.4844,0.8894,-0.1201,False
0.012,0.25,2.0,46,0.3021,1.065,0.2387,False
0.012,0.25,2.0,47,0.4053,1.1031,0.2472,False
0.012,0.25,2.0,48,0.2947,0.5188,-0.2655,False
0.012,0.25,2.0,49,0.3192,1.1796,0.6982,False
0.012,0.25,2.0,50,0.5569,0.9111,-0.1333,False
0.012,0.25,2.0,51,0.3909,1.4022,0.1979,False
0.012,0.25,2.0,52,0.3361,2.1497,2.0247,False
0.012,0.25,2.0,53,-0.4626,0.4008,-0.2348,True
0.012,0.25,2.0,54,0.1639,0.539,0.1521,False
0.012,0.25,2.0,55,0.5367,0.9566,-0.0923,False
0.012,0.25,2.0,56,0.7251,1.1183,-0.0115,False
0.012,0.25,2.0,57,1.2966,2.0552,0.4418,False
0.012,0.25,2.0,58,0.0094,0.9592,0.9079,False
0.012,0.25,2.0,59,0.2457,1.0249,0.5539,False
0.012,0.25,2.0,60,0.7861,0.543,-0.2644,False
0.012,0.25,2.0,61,-0.3844,0.0947,-0.3305,True
0.012,0.25,2.0,62,0.4733,0.9666,-0.1323,False
0.012,0.25,2.0,63,0.4404,1.5151,0.1499,False
0.012,0.25,2.0,64,-0.4935,0.1606,-0.3759,True
0.012,0.25,2.0,65,0.2366,0.6453,0.2002,False
0.012,0.25,2.0,66,1.3633,1.4068,0.5658,False
0.012,0.25,2.0,67,-0.6819,0.0438,-0.4555,True
0.012,0.25,2.0,68,0.1679,0.5263,0.3299,False
0.012,0.25,2.0,69,0.7649,1.1514,0.105,False
0.012,0.25,2.0,70,-0.3487,0.3519,0.0868,False
0.012,0.25,2.0,71,-0.2731,0.4409,0.0747,False
0.012,0.25,3.0,42,0.3249,0.5081,0.1479,False
0.012,0.25,3.0,43,0.0296,0.5611,0.1831,False
0.012,0.25,3.0,44,1.506,2.1858,1.2758,False
0.012,0.25,3.0,45,0.4877,0.8857,-0.1135,False
0.012,0.25,3.0,46,0.2917,1.0242,0.2144,False
0.012,0.25,3.0,47,0.39,1.0698,0.237,False
0.012,0.25,3.0,48,0.2822,0.5057,-0.2662,False
0.012,0.25,3.0,49,0.3042,1.1367,0.6603,False
0.012,0.25,3.0,50,0.5387,0.8896,-0.1356,False
0.012,0.25,3.0,51,0.3852,1.3715,0.1889,False
0.012,0.25,3.0,52,0.3268,2.0823,1.926,False
0.012,0.25,3.0,53,-0.4591,0.3869,-0.2374,True
0.012,0.25,3.0,54,0.1556,0.5265,0.138,False
0.012,0.25,3.0,55,0.5158,0.9228,-0.0983,False
0.012,0.25,3.0,56,0.71,1.0893,-0.0121,False
0.012,0.25,3.0,57,1.2652,2.006,0.4279,False
0.012,0.25,3.0,58,0.0072,0.9327,0.8623,False
0.012,0.25,3.0,59,0.241,1.0012,0.5309,False
0.012,0.25,3.0,60,0.7417,0.523,-0.2697,False
0.012,0.25,3.0,61,-0.3789,0.0967,-0.3273,True
0.012,0.25,3.0,62,0.4549,0.9317,-0.1366,False
0.012,0.25,3.0,63,0.43,1.47,0.1408,False
0.012,0.25,3.0,64,-0.4851,0.1598,-0.3714,True
0.012,0.25,3.0,65,0.2222,0.6213,0.1822,False
0.012,0.25,3.0,66,1.3247,1.3767,0.5523,False
0.012,0.25,3.0,67,-0.679,0.0361,-0.4556,True
0.012,0.25,3.0,68,0.1601,0.5082,0.3049,False
0.012,0.25,3.0,69,0.7443,1.1202,0.0956,False
0.012,0.25,3.0,70,-0.3455,0.3402,0.0695,False
0.012,0.25,3.0,71,-0.2665,0.4376,0.0641,False
0.012,0.35,0.5,42,0.3553,0.5278,0.2097,False
0.012,0.35,0.5,43,0.0442,0.612,0.2378,False
0.012,0.35,0.5,44,1.6522,2.3479,1.4596,False
0.012,0.35,0.5,45,0.4731,0.8961,-0.132,False
0.012,0.35,0.5,46,0.3232,1.1459,0.291,False
0.012,0.35,0.5,47,0.4248,1.149,0.2632,False
0.012,0.35,0.5,48,0.3186,0.548,-0.2655,False
0.012,0.35,0.5,49,0.3499,1.2723,0.7711,False
0.012,0.35,0.5,50,0.5932,0.9516,-0.1271,False
0.012,0.35,0.5,51,0.3935,1.4328,0.2103,False
0.012,0.35,0.5,52,0.3482,2.2828,2.2137,False
0.012,0.35,0.5,53,-0.4706,0.4217,-0.2325,True
0.012,0.35,0.5,54,0.1808,0.5642,0.1758,False
0.012,0.35,0.5,55,0.5693,1.0091,-0.0889,False
0.012,0.35,0.5,56,0.7518,1.1758,-0.0063,False
0.012,0.35,0.5,57,1.3473,2.1322,0.4637,False
0.012,0.35,0.5,58,0.0126,1.0048,0.9916,False
0.012,0.35,0.5,59,0.2533,1.0712,0.5986,False
0.012,0.35,0.5,60,0.8721,0.5891,-0.2556,False
0.012,0.35,0.5,61,-0.3963,0.0925,-0.3382,True
0.012,0.35,0.5,62,0.4975,1.03,-0.1241,False
0.012,0.35,0.5,63,0.4579,1.6005,0.1661,False
0.012,0.35,0.5,64,-0.5085,0.1607,-0.3872,True
0.012,0.35,0.5,65,0.2646,0.7027,0.2382,False
0.012,0.35,0.5,66,1.427,1.4569,0.5855,False
0.012,0.35,0.5,67,-0.6852,0.0653,-0.4512,True
0.012,0.35,0.5,68,0.1793,0.5504,0.3689,False
0.012,0.35,0.5,69,0.8032,1.2193,0.1216,False
0.012,0.35,0.5,70,-0.3516,0.3746,0.1169,False
0.012,0.35,0.5,71,-0.2825,0.4569,0.0978,False
0.012,0.35,0.8,42,0.3519,0.5245,0.2027,False
0.012,0.35,0.8,43,0.0427,0.6066,0.2323,False
0.012,0.35,0.8,44,1.6361,2.3279,1.4389,False
0.012,0.35,0.8,45,0.4739,0.8947,-0.1302,False
0.012,0.35,0.8,46,0.3201,1.1331,0.2834,False
0.012,0.35,0.8,47,0.4202,1.1387,0.26,False
0.012,0.35,0.8,48,0.3146,0.5439,-0.2658,False
0.012,0.35,0.8,49,0.3455,1.2591,0.7592,False
0.012,0.35,0.8,50,0.5876,0.945,-0.1279,False
0.012,0.35,0.8,51,0.3918,1.4236,0.2076,False
0.012,0.35,0.8,52,0.3456,2.2624,2.1816,False
0.012,0.35,0.8,53,-0.4696,0.4172,-0.2333,True
0.012,0.35,0.8,54,0.1782,0.5603,0.1713,False
0.012,0.35,0.8,55,0.5631,0.9989,-0.0906,False
0.012,0.35,0.8,56,0.7472,1.1668,-0.0066,False
0.012,0.35,0.8,57,1.3381,2.1176,0.4597,False
0.012,0.35,0.8,58,0.012,0.9968,0.9769,False
0.012,0.35,0.8,59,0.2518,1.0639,0.5915,False
0.012,0.35,0.8,60,0.858,0.583,-0.2572,False
0.012,0.35,0.8,61,-0.3947,0.093,-0.3373,True
0.012,0.35,0.8,62,0.4921,1.0194,-0.1254,False
0.012,0.35,0.8,63,0.4549,1.5868,0.1635,False
0.012,0.35,0.8,64,-0.5062,0.1603,-0.3859,True
0.012,0.35,0.8,65,0.2602,0.6952,0.2326,False
0.012,0.35,0.8,66,1.4151,1.4479,0.5815,False
0.012,0.35,0.8,67,-0.6844,0.0629,-0.4513,True
0.012,0.35,0.8,68,0.1771,0.5451,0.3613,False
0.012,0.35,0.8,69,0.7972,1.2099,0.1188,False
0.012,0.35,0.8,70,-0.3507,0.3709,0.1113,False
0.012,0.35,0.8,71,-0.2808,0.4555,0.0945,False
0.012,0.35,1.2,42,0.3476,0.5203,0.1937,False
0.012,0.35,1.2,43,0.0408,0.5996,0.2251,False
0.012,0.35,1.2,44,1.6151,2.3017,1.412,False
0.012,0.35,1.2,45,0.475,0.893,-0.1278,False
0.012,0.35,1.2,46,0.3159,1.1163,0.2733,False
0.012,0.35,1.2,47,0.4142,1.1254,0.2559,False
0.012,0.35,1.2,48,0.3095,0.5385,-0.2661,False
0.012,0.35,1.2,49,0.3397,1.2417,0.7438,False
0.012,0.35,1.2,50,0.5801,0.9363,-0.1288,False
0.012,0.35,1.2,51,0.3895,1.4115,0.2041,False
0.012,0.35,1.2,52,0.3421,2.2356,2.1399,False
0.012,0.35,1.2,53,-0.4683,0.4114,-0.2344,True
0.012,0.35,1.2,54,0.1749,0.5552,0.1655,False
0.012,0.35,1.2,55,0.5549,0.9855,-0.0928,False
0.012,0.35,1.2,56,0.7411,1.1551,-0.0069,False
0.012,0.35,1.2,57,1.3259,2.0984,0.4544,False
0.012,0.35,1.2,58,0.0111,0.9862,0.9577,False
0.012,0.35,1.2,59,0.2499,1.0544,0.5822,False
0.012,0.35,1.2,60,0.8395,0.5749,-0.2592,False
0.012,0.35,1.2,61,-0.3926,0.0937,-0.3361,True
0.012,0.35,1.2,62,0.4851,1.0054,-0.127,False
0.012,0.35,1.2,63,0.451,1.5689,0.1601,False
0.012,0.35,1.2,64,-0.5032,0.1598,-0.3843,True
0.012,0.35,1.2,65,0.2545,0.6855,0.2254,False
0.012,0.35,1.2,66,1.3996,1.436,0.5762,False
0.012,0.35,1.2,67,-0.6834,0.0597,-0.4514,True
0.012,0.35,1.2,68,0.1741,0.5381,0.3513,False
0.012,0.35,1.2,69,0.7892,1.1975,0.1152,False
0.012,0.35,1.2,70,-0.3496,0.366,0.1041,False
0.012,0.35,1.2,71,-0.2784,0.4538,0.09,False
0.012,0.35,2.0,42,0.3391,0.5122,0.1764,False
0.012,0.35,2.0,43,0.037,0.586,0.2112,False
0.012,0.35,2.0,44,1.5744,2.2509,1.3608,False
0.012,0.35,2.0,45,0.4773,0.8898,-0.1231,False
0.012,0.35,2.0,46,0.3078,1.0839,0.2539,False
0.012,0.35,2.0,47,0.4026,1.0998,0.2479,False
0.012,0.35,2.0,48,0.2996,0.5281,-0.2667,False
